Cell	ImmClassifier_prediction
C8_P3_M91_L001	L:T:CD4:Treg
C8_P4_M91_L001	L:T:CD4:Ex
C8_P5_M91_L001	L:T:CD8:Ex
C9_P1_M91_L001	L:T:CD8:EM
C9_P4_M91_L001	L:T:CD8:Ex
C9_P5_M91_L001	L:T:CD8:EM
D10_P1_M91_L001	L:T:CD8:EM
D10_P3_M91_L001	L:T:CD4:Treg
D10_P4_M91_L001	L:T:CD8:EM
D10_P5_M91_L001	L:T:CD8:EMRA
D11_P1_M91_L001	L:T:CD4:Treg
D11_P3_M91_L001	L:T:CD4:Treg
D11_P4_M91_L001	L:T:CD4:Tfh
D11_P5_M91_L001	L:T:CD4:Ex
D12_P1_M91_L001	L:T:CD8:EM
D12_P3_M91_L001	L:T:CD8:EM
D12_P4_M91_L001	L:T:CD8:Ex
D12_P5_M91_L001	L:T:CD4:Treg
D1_P1_M91_L001	L:T:CD8:EM
D1_P3_M91_L001	L:T:CD8:EMRA
D1_P4_M91_L001	L:T:CD8:TRM
D1_P5_M91_L001	L:T:CD8:EMRA
D2_P1_M91_L001	M:pDC
D2_P3_M91_L001	L:T:CD4:Tfh
D2_P4_M91_L001	L:T:CD8:EM
D2_P5_M91_L001	L:T:CD4:Tfh
D3_P1_M91_L001	L:T:CD8:EM
D3_P3_M91_L001	L:T:CD8:EM
D3_P4_M91_L001	L:T:CD8:EM
D3_P5_M91_L001	L:T:CD8:EMRA
D4_P1_M91_L001	L:T:CD8:EM
D4_P3_M91_L001	L:T:CD4:Ex
D4_P4_M91_L001	L:T:CD8:EM
D4_P5_M91_L001	L:T:CD8:EM
D5_P1_M91_L001	L:T:CD8:EM
D5_P3_M91_L001	L:T:CD8:EM
D5_P4_M91_L001	L:T:CD4:Treg
D5_P5_M91_L001	L:T:CD8:EM
D6_P3_M91_L001	L:T:CD8:EM
D6_P4_M91_L001	L:T:CD8:EMRA
D6_P5_M91_L001	M:Neu
D7_P1_M91_L001	L:T:CD8:Ex
D7_P4_M91_L001	L:T:CD4:EM
D7_P5_M91_L001	L:T:CD8:EMRA
D8_P1_M91_L001	L:T:CD8:EM
D8_P3_M91_L001	L:T:CD8:EMRA
D8_P4_M91_L001	L:T:CD8:CM
D8_P5_M91_L001	L:NK
D9_P1_M91_L001	L:T:CD8:EM
D9_P3_M91_L001	L:T:CD8:EMRA
D9_P4_M91_L001	L:T:CD8:TRM
D9_P5_M91_L001	L:T:CD4:Tfh
E10_P1_M91_L001	L:T:CD8:EMRA
E10_P3_M91_L001	L:T:CD8:CM
E10_P4_M91_L001	M:Neu
E10_P5_M91_L001	L:T:CD8:EM
E11_P3_M91_L001	L:T:CD4:Treg
E11_P4_M91_L001	L:T:CD8:EMRA
E11_P5_M91_L001	L:T:CD8:Ex
E12_P1_M91_L001	L:T:CD8:EMRA
E12_P3_M91_L001	L:T:CD4:Tfh
E12_P4_M91_L001	L:T:CD4:Treg
E1_P1_M91_L001	L:T:CD8:EM
E1_P3_M91_L001	L:T:CD4:EM
E1_P4_M91_L001	L:T:CD8:EM
E1_P5_M91_L001	L:T:CD8:EMRA
E2_P1_M91_L001	L:T:CD8:EM
E2_P3_M91_L001	L:T:CD8:EM
E2_P4_M91_L001	L:T:CD4:Treg
E2_P5_M91_L001	L:T:CD8:EM
E3_P1_M91_L001	L:T:CD8:EMRA
E3_P3_M91_L001	L:T:CD8:EM
E3_P4_M91_L001	M:pDC
E4_P1_M91_L001	L:T:CD8:EM
E4_P3_M91_L001	L:T:CD8:EM
E4_P4_M91_L001	L:T:CD8:EM
E4_P5_M91_L001	L:T:CD4:Tfh
E5_P3_M91_L001	L:T:CD8:EMRA
E5_P4_M91_L001	L:T:CD8:EM
E5_P5_M91_L001	L:T:CD8:EM
E6_P1_M91_L001	L:T:CD8:TRM
E6_P3_M91_L001	L:T:CD8:EM
E6_P4_M91_L001	M:Mast
E6_P5_M91_L001	L:T:CD8:EMRA
E7_P1_M91_L001	L:NK
E7_P3_M91_L001	L:T:CD8:EMRA
E7_P4_M91_L001	L:T:CD8:EM
E7_P5_M91_L001	L:T:CD4:Treg
E8_P1_M91_L001	L:T:CD8:EMRA
E8_P3_M91_L001	L:T:CD8:EMRA
E8_P5_M91_L001	L:T:CD4:Treg
E9_P1_M91_L001	L:T:CD8:EM
E9_P3_M91_L001	L:T:CD8:EMRA
E9_P4_M91_L001	L:T:CD8:EM
E9_P5_M91_L001	L:T:CD8:EM
F10_P1_M91_L001	L:T:CD8:EM
F10_P3_M91_L001	L:T:CD8:Ex
F10_P4_M91_L001	L:T:CD8:EM
F10_P5_M91_L001	L:T:CD4:EM
F11_P1_M91_L001	L:T:CD8:EM
F11_P3_M91_L001	M:pDC
F11_P4_M91_L001	L:T:CD8:EM
F11_P5_M91_L001	M:Mono:mDC
F12_P1_M91_L001	L:T:CD8:EM
F12_P3_M91_L001	L:T:CD4:EM
F12_P4_M91_L001	L:T:CD4:EM
F12_P5_M91_L001	L:T:CD8:EM
F1_P1_M91_L001	L:T:CD8:EM
F1_P3_M91_L001	L:T:CD4:Ex
F1_P4_M91_L001	L:T:CD8:EM
F2_P3_M91_L001	L:T:CD8:EM
F2_P5_M91_L001	L:T:CD4:Treg
F3_P1_M91_L001	L:T:CD8:EM
F3_P4_M91_L001	L:T:CD8:EMRA
F4_P1_M91_L001	L:T:CD4:Tfh
F4_P3_M91_L001	L:T:CD8:EMRA
F4_P5_M91_L001	L:T:CD8:EMRA
F5_P1_M91_L001	L:T:CD4:EM
F5_P3_M91_L001	L:T:CD4:EM
F5_P4_M91_L001	L:T:CD8:EM
F5_P5_M91_L001	L:T:CD8:Naive
F6_P1_M91_L001	L:T:CD8:EM
F6_P3_M91_L001	L:T:CD8:EM
F6_P4_M91_L001	L:T:CD4:Treg
F6_P5_M91_L001	L:T:CD8:Naive
F7_P1_M91_L001	M:pDC
F7_P3_M91_L001	L:T:CD8:EM
F7_P4_M91_L001	L:NK
F7_P5_M91_L001	L:T:CD8:EM
F8_P1_M91_L001	L:T:CD8:EMRA
F8_P3_M91_L001	L:T:CD8:EM
F8_P4_M91_L001	L:T:CD4:Treg
F8_P5_M91_L001	L:T:CD8:CM
F9_P1_M91_L001	L:NK
F9_P3_M91_L001	L:T:CD8:EM
F9_P4_M91_L001	L:T:CD8:EM
F9_P5_M91_L001	L:T:CD4:Treg
G10_P1_M91_L001	L:T:CD8:EM
G10_P3_M91_L001	L:T:CD4:Tfh
G10_P5_M91_L001	L:T:CD8:EMRA
G11_P1_M91_L001	L:T:CD8:EM
G11_P3_M91_L001	L:T:CD4:EM
G11_P4_M91_L001	L:T:CD8:EM
G11_P5_M91_L001	L:T:CD8:CM
G12_P1_M91_L001	L:T:CD8:EM
G12_P3_M91_L001	M:Mono:mDC
G12_P5_M91_L001	L:T:CD8:EM
G1_P1_M91_L001	L:T:CD8:EM
G1_P3_M91_L001	M:pDC
G1_P4_M91_L001	L:T:CD8:Ex
G2_P1_M91_L001	L:T:CD8:EMRA
G2_P3_M91_L001	L:T:CD8:CM
G2_P4_M91_L001	L:T:CD4:Treg
G2_P5_M91_L001	L:T:CD4:EM
G3_P1_M91_L001	L:T:CD8:EM
G3_P3_M91_L001	M:Neu
G3_P4_M91_L001	L:T:CD8:EM
G3_P5_M91_L001	L:T:CD8:TRM
G4_P1_M91_L001	L:T:CD8:EM
G4_P3_M91_L001	L:T:CD8:EM
G4_P4_M91_L001	L:T:CD4:Treg
G4_P5_M91_L001	L:T:CD4:Naive
G5_P1_M91_L001	L:T:CD8:EMRA
G5_P3_M91_L001	L:T:CD8:EM
G5_P4_M91_L001	L:T:CD8:TRM
G5_P5_M91_L001	L:T:CD4:Ex
G6_P1_M91_L001	L:T:CD4:Ex
G6_P3_M91_L001	L:T:CD8:EM
G6_P4_M91_L001	L:T:CD8:EM
G6_P5_M91_L001	L:T:CD4:Treg
G7_P1_M91_L001	L:T:CD8:EMRA
G7_P3_M91_L001	L:T:CD8:EMRA
G7_P4_M91_L001	L:T:CD8:EM
G7_P5_M91_L001	L:T:CD8:EM
G8_P1_M91_L001	L:NK
G8_P3_M91_L001	L:T:CD8:TRM
G8_P4_M91_L001	L:T:CD4:CM
G8_P5_M91_L001	L:T:CD8:EMRA
G9_P3_M91_L001	L:T:CD4:Ex
G9_P4_M91_L001	L:T:CD8:EM
G9_P5_M91_L001	L:T:CD8:EM
H10_P1_M91_L001	L:T:CD8:EMRA
H10_P3_M91_L001	L:T:CD8:EM
H10_P4_M91_L001	L:T:CD8:EM
H10_P5_M91_L001	L:T:CD4:EM
H11_P1_M91_L001	M:Mast
H11_P3_M91_L001	L:T:CD8:EMRA
H11_P4_M91_L001	L:T:CD8:EM
H11_P5_M91_L001	L:T:CD8:EM
H12_P1_M91_L001	L:T:CD4:Treg
H12_P4_M91_L001	L:NK
H12_P5_M91_L001	M:Mono:mDC
H1_P1_M91_L001	L:T:CD8:EM
H1_P3_M91_L001	L:T:CD8:Ex
H1_P5_M91_L001	L:T:CD8:EM
H2_P1_M91_L001	L:T:CD4:Treg
H2_P3_M91_L001	L:T:CD8:EM
H2_P4_M91_L001	L:T:CD8:EM
H2_P5_M91_L001	L:T:CD4:Treg
H3_P1_M91_L001	L:T:CD4:CM
H3_P3_M91_L001	L:T:CD4:Treg
H3_P4_M91_L001	L:T:CD8:EM
H3_P5_M91_L001	L:T:CD8:EM
H4_P1_M91_L001	L:T:CD8:EM
H4_P3_M91_L001	L:T:CD8:EM
H4_P4_M91_L001	L:T:CD8:EM
H4_P5_M91_L001	L:T:CD4:Tfh
H5_P1_M91_L001	L:T:CD4:Tfh
H5_P3_M91_L001	L:T:CD8:EM
H5_P4_M91_L001	L:T:CD8:EM
H5_P5_M91_L001	L:T:CD8:EM
H6_P1_M91_L001	L:T:CD8:EM
H6_P3_M91_L001	L:T:CD4:Ex
H6_P4_M91_L001	M:Neu
H6_P5_M91_L001	L:T:CD8:EM
H7_P1_M91_L001	L:T:CD8:EM
H7_P3_M91_L001	L:T:CD8:TRM
H7_P4_M91_L001	L:T:CD8:EMRA
H7_P5_M91_L001	L:T:CD8:EM
H8_P1_M91_L001	L:T:CD8:EM
H8_P3_M91_L001	L:T:CD8:EM
H8_P4_M91_L001	L:T:CD4:Treg
H8_P5_M91_L001	L:T:CD8:EMRA
H9_P1_M91_L001	L:T:CD8:Ex
H9_P3_M91_L001	L:T:CD8:EM
H9_P5_M91_L001	L:T:CD8:EMRA
A10_P1_M81_L001	L:T:CD8:EM
A10_P2_M81_L001	L:T:CD4:Treg
A10_P3_M81_L001	L:T:CD8:EMRA
A10_P4_M81_L001	L:T:CD8:EM
A11_P1_M81_L001	L:T:CD4:EM
A11_P2_M81_L001	L:T:CD8:EM
A11_P3_M81_L001	L:T:CD8:EM
A12_P1_M81_L001	L:T:CD4:EM
A12_P2_M81_L001	L:NK
A12_P3_M81_L001	L:T:CD8:EM
A12_P4_M81_L001	L:T:CD4:EM
A1_P1_M81_L001	L:T:CD8:EM
A1_P2_M81_L001	L:T:CD4:Treg
A1_P4_M81_L001	L:T:CD8:EMRA
A2_P2_M81_L001	L:T:CD8:EM
A2_P3_M81_L001	L:T:CD4:EM
A2_P4_M81_L001	L:T:CD4:EM
A3_P1_M81_L001	L:T:CD4:CM
A3_P3_M81_L001	L:T:CD8:EMRA
A3_P4_M81_L001	L:T:CD8:Ex
A4_P1_M81_L001	L:T:CD4:CM
A4_P2_M81_L001	L:T:CD4:EM
A4_P3_M81_L001	L:T:CD4:EM
A4_P4_M81_L001	L:T:CD4:EM
A5_P2_M81_L001	L:T:CD8:CM
A5_P4_M81_L001	L:T:CD4:Naive
A6_P1_M81_L001	L:T:CD4:Tfh
A6_P2_M81_L001	L:T:CD8:EM
A6_P3_M81_L001	L:T:CD4:EM
A6_P4_M81_L001	L:T:CD4:EM
A7_P1_M81_L001	L:T:CD4:EM
A7_P2_M81_L001	L:T:CD4:EM
A7_P3_M81_L001	L:T:CD8:EM
A7_P4_M81_L001	L:T:CD8:EMRA
A8_P1_M81_L001	L:T:CD4:EM
A8_P2_M81_L001	L:T:CD4:CM
A8_P3_M81_L001	L:T:CD8:EMRA
A8_P4_M81_L001	L:T:CD8:TRM
A9_P1_M81_L001	L:T:CD8:EM
A9_P2_M81_L001	L:T:CD4:CM
A9_P3_M81_L001	L:T:CD8:EMRA
A9_P4_M81_L001	L:T:CD8:EM
B10_P1_M81_L001	L:T:CD4:EM
B10_P2_M81_L001	L:T:CD8:EM
B10_P3_M81_L001	L:T:CD8:EMRA
B10_P4_M81_L001	L:T:CD8:EM
B11_P1_M81_L001	L:T:CD8:EMRA
B11_P2_M81_L001	L:T:CD4:EM
B11_P3_M81_L001	L:T:CD8:EM
B11_P4_M81_L001	L:T:CD8:CM
B12_P1_M81_L001	M:Mono:mDC
B12_P2_M81_L001	L:T:CD4:EM
B12_P3_M81_L001	L:T:CD8:EM
B12_P4_M81_L001	L:T:CD4:CM
B1_P1_M81_L001	L:T:CD8:EMRA
B1_P3_M81_L001	L:T:CD4:CM
B1_P4_M81_L001	L:T:CD8:EM
B2_P1_M81_L001	L:T:CD4:Treg
B2_P2_M81_L001	L:T:CD4:EM
B2_P4_M81_L001	L:T:CD4:Tfh
B3_P2_M81_L001	L:T:CD8:EM
B3_P4_M81_L001	L:T:CD8:EM
B4_P1_M81_L001	L:T:CD4:EM
B5_P2_M81_L001	L:T:CD8:EM
B5_P4_M81_L001	L:T:CD4:Tfh
B6_P1_M81_L001	L:T:CD8:EM
B6_P3_M81_L001	M:pDC
B7_P1_M81_L001	L:T:CD4:EM
B7_P2_M81_L001	L:T:CD4:EM
B7_P3_M81_L001	L:T:CD4:EM
B7_P4_M81_L001	M:Mono:mDC
B8_P1_M81_L001	L:T:CD4:CM
B8_P2_M81_L001	L:T:CD4:EM
B8_P4_M81_L001	L:T:CD4:Treg
B9_P1_M81_L001	L:NK
B9_P2_M81_L001	L:T:CD8:EMRA
B9_P3_M81_L001	L:T:CD4:EM
C10_P1_M81_L001	L:T:CD4:EM
C10_P2_M81_L001	L:T:CD4:EM
C10_P3_M81_L001	L:T:CD4:EM
C10_P4_M81_L001	L:T:CD8:EMRA
C11_P1_M81_L001	L:T:CD8:EMRA
C11_P2_M81_L001	L:T:CD8:EM
C11_P3_M81_L001	L:T:CD4:Treg
C11_P4_M81_L001	L:T:CD8:EMRA
C12_P1_M81_L001	L:T:CD8:EMRA
C12_P2_M81_L001	L:T:CD4:CM
C12_P3_M81_L001	L:T:CD4:CM
C12_P4_M81_L001	L:B:PC
C1_P1_M81_L001	L:T:CD4:EM
C1_P2_M81_L001	L:T:CD4:Treg
C1_P3_M81_L001	L:T:CD8:EM
C1_P4_M81_L001	L:T:CD4:Tfh
C2_P1_M81_L001	L:T:CD8:EM
C2_P2_M81_L001	L:T:CD8:EM
C2_P3_M81_L001	L:T:CD8:EM
C2_P4_M81_L001	L:T:CD4:EM
C3_P1_M81_L001	L:T:CD4:EM
C3_P2_M81_L001	L:T:CD8:EMRA
C3_P3_M81_L001	L:T:CD8:EM
C3_P4_M81_L001	L:T:CD4:EM
C4_P1_M81_L001	L:T:CD8:EM
C4_P2_M81_L001	L:T:CD4:CM
C4_P3_M81_L001	L:T:CD4:Treg
C4_P4_M81_L001	L:T:CD4:Tfh
C5_P1_M81_L001	L:T:CD4:CM
C5_P2_M81_L001	L:T:CD8:EM
C5_P3_M81_L001	L:T:CD8:CM
C5_P4_M81_L001	L:T:CD8:EM
C6_P1_M81_L001	L:T:CD8:EM
C6_P3_M81_L001	L:T:CD8:EM
C7_P1_M81_L001	L:T:CD4:CM
C7_P2_M81_L001	L:T:CD4:Tfh
C7_P4_M81_L001	L:T:CD4:Treg
C8_P1_M81_L001	L:T:CD4:Treg
C8_P2_M81_L001	L:T:CD4:Treg
C8_P3_M81_L001	L:T:CD8:EM
C9_P1_M81_L001	L:T:CD8:EM
C9_P2_M81_L001	L:T:CD8:EM
C9_P3_M81_L001	L:T:CD8:EMRA
C9_P4_M81_L001	L:T:CD8:EM
D10_P1_M81_L001	L:T:CD4:CM
D10_P2_M81_L001	L:T:CD4:EM
D10_P3_M81_L001	L:T:CD4:Treg
D10_P4_M81_L001	L:T:CD8:EMRA
D11_P1_M81_L001	L:T:CD4:EM
D11_P2_M81_L001	L:T:CD4:EM
D11_P3_M81_L001	L:T:CD4:Tfh
D11_P4_M81_L001	L:T:CD4:CM
D12_P1_M81_L001	L:T:CD4:EM
D12_P2_M81_L001	L:T:CD4:EM
D12_P3_M81_L001	L:T:CD4:Tfh
D12_P4_M81_L001	L:T:CD4:Treg
D1_P1_M81_L001	L:T:CD4:Treg
D1_P3_M81_L001	L:T:CD4:Ex
D1_P4_M81_L001	L:T:CD4:EM
D2_P1_M81_L001	L:T:CD4:Treg
D2_P2_M81_L001	L:T:CD8:EM
D2_P4_M81_L001	L:T:CD4:EM
D3_P1_M81_L001	L:T:CD8:EM
D3_P3_M81_L001	L:T:CD4:Treg
D4_P1_M81_L001	L:NK
D4_P2_M81_L001	L:T:CD8:TRM
D4_P4_M81_L001	L:T:CD8:EM
D5_P1_M81_L001	L:T:CD4:CM
D5_P2_M81_L001	L:T:CD4:EM
D5_P3_M81_L001	L:T:CD8:EM
D5_P4_M81_L001	L:T:CD8:EMRA
D6_P2_M81_L001	L:T:CD4:Tfh
D6_P3_M81_L001	L:T:CD8:EM
D7_P1_M81_L001	L:T:CD4:EM
D7_P2_M81_L001	L:T:CD8:EMRA
D7_P3_M81_L001	L:T:CD8:EM
D7_P4_M81_L001	L:T:CD4:EM
D8_P2_M81_L001	L:T:CD4:EM
D8_P3_M81_L001	L:T:CD4:Treg
D8_P4_M81_L001	L:T:CD8:EMRA
D9_P2_M81_L001	L:T:CD4:EM
D9_P3_M81_L001	L:T:CD8:EM
D9_P4_M81_L001	L:T:CD8:EM
E10_P1_M81_L001	L:T:CD8:EM
E10_P2_M81_L001	L:T:CD4:Treg
E10_P3_M81_L001	L:T:CD4:EM
E10_P4_M81_L001	L:T:CD8:EMRA
E11_P1_M81_L001	L:T:CD8:EM
E11_P2_M81_L001	L:T:CD4:EM
E11_P3_M81_L001	L:T:CD4:Treg
E11_P4_M81_L001	L:T:CD8:EM
E12_P1_M81_L001	L:T:CD8:CM
E12_P3_M81_L001	L:T:CD8:EMRA
E12_P4_M81_L001	L:T:CD4:EM
E1_P1_M81_L001	L:T:CD8:EM
E1_P2_M81_L001	L:T:CD4:Treg
E1_P3_M81_L001	L:T:CD4:EM
E1_P4_M81_L001	L:T:CD4:CM
E2_P1_M81_L001	L:T:CD4:Treg
E2_P2_M81_L001	L:T:CD8:TRM
E2_P3_M81_L001	L:T:CD8:EM
E3_P1_M81_L001	L:T:CD4:CM
E3_P2_M81_L001	L:T:CD4:Treg
E3_P4_M81_L001	L:T:CD4:Treg
E4_P2_M81_L001	L:T:CD8:EM
E4_P3_M81_L001	L:T:CD4:EM
E4_P4_M81_L001	L:T:CD8:EM
E5_P1_M81_L001	L:B:PC
E5_P2_M81_L001	L:T:CD4:Treg
E5_P3_M81_L001	L:T:CD4:CM
E5_P4_M81_L001	L:T:CD4:Treg
E6_P1_M81_L001	L:T:CD8:EM
E6_P2_M81_L001	L:T:CD4:CM
E6_P3_M81_L001	L:T:CD8:EMRA
E6_P4_M81_L001	L:T:CD4:EM
E7_P1_M81_L001	L:T:CD4:EM
E7_P2_M81_L001	L:T:CD4:Treg
E7_P4_M81_L001	L:T:CD4:CM
E8_P1_M81_L001	L:T:CD4:EM
E8_P2_M81_L001	L:T:CD4:Naive
E8_P3_M81_L001	L:T:CD8:EM
E8_P4_M81_L001	L:T:CD4:Treg
E9_P1_M81_L001	L:T:CD8:EM
E9_P2_M81_L001	L:T:CD8:EM
E9_P3_M81_L001	L:T:CD8:EM
E9_P4_M81_L001	L:NK
F10_P1_M81_L001	L:T:CD8:EM
F10_P2_M81_L001	L:T:CD4:EM
F10_P3_M81_L001	L:T:CD4:Treg
F10_P4_M81_L001	L:T:CD4:CM
F11_P1_M81_L001	L:T:CD4:Treg
F11_P2_M81_L001	L:T:CD8:EMRA
F11_P3_M81_L001	L:T:CD4:CM
F11_P4_M81_L001	L:T:CD8:Naive
F12_P2_M81_L001	L:T:CD4:EM
F12_P3_M81_L001	L:T:CD8:EM
F12_P4_M81_L001	L:T:CD4:Treg
F1_P1_M81_L001	L:T:CD4:CM
F1_P3_M81_L001	L:T:CD4:EM
F1_P4_M81_L001	L:T:CD4:Treg
F2_P1_M81_L001	L:T:CD4:EM
F2_P2_M81_L001	L:T:CD8:EM
F2_P3_M81_L001	L:T:CD8:Naive
F2_P4_M81_L001	L:T:CD4:Treg
F3_P1_M81_L001	L:T:CD8:EM
F3_P2_M81_L001	L:T:CD4:EM
F3_P3_M81_L001	L:T:CD4:EM
F3_P4_M81_L001	L:T:CD8:EM
F4_P1_M81_L001	L:T:CD8:EM
F4_P2_M81_L001	L:T:CD4:EM
F4_P3_M81_L001	L:T:CD4:CM
F4_P4_M81_L001	L:B:PC
F5_P1_M81_L001	L:T:CD4:EM
F5_P2_M81_L001	L:T:CD4:EM
F5_P3_M81_L001	L:T:CD4:Treg
F5_P4_M81_L001	L:T:CD8:EMRA
F6_P1_M81_L001	L:T:CD4:CM
F6_P2_M81_L001	L:T:CD8:EM
F6_P3_M81_L001	L:T:CD4:EM
F6_P4_M81_L001	L:T:CD8:EM
F7_P1_M81_L001	L:T:CD4:CM
F7_P2_M81_L001	L:T:CD4:Treg
F7_P3_M81_L001	L:T:CD4:Treg
F7_P4_M81_L001	L:T:CD4:Naive
F8_P1_M81_L001	L:T:CD8:EM
F8_P2_M81_L001	L:T:CD4:Ex
F8_P3_M81_L001	L:T:CD4:EM
F8_P4_M81_L001	L:T:CD4:EM
F9_P1_M81_L001	L:T:CD8:EM
F9_P2_M81_L001	L:T:CD4:EM
F9_P3_M81_L001	L:T:CD4:CM
F9_P4_M81_L001	L:T:CD8:CM
G10_P1_M81_L001	L:T:CD4:EM
G10_P2_M81_L001	L:T:CD8:EM
G10_P3_M81_L001	L:T:CD4:EM
G10_P4_M81_L001	L:T:CD4:EM
G11_P1_M81_L001	L:T:CD4:EM
G11_P2_M81_L001	L:T:CD8:EM
G11_P3_M81_L001	L:T:CD4:EM
G11_P4_M81_L001	L:T:CD4:EM
G12_P1_M81_L001	L:T:CD8:EM
G12_P2_M81_L001	L:T:CD4:Treg
G12_P3_M81_L001	L:T:CD8:EM
G12_P4_M81_L001	M:Mono:mDC
G1_P1_M81_L001	L:T:CD8:EM
G1_P2_M81_L001	L:T:CD4:CM
G1_P3_M81_L001	L:T:CD4:EM
G1_P4_M81_L001	L:T:CD4:Treg
G2_P1_M81_L001	L:T:CD8:EM
G2_P2_M81_L001	L:T:CD4:Treg
G2_P3_M81_L001	L:T:CD4:EM
G2_P4_M81_L001	L:T:CD8:EMRA
G3_P2_M81_L001	L:T:CD8:TRM
G3_P3_M81_L001	L:T:CD4:Treg
G3_P4_M81_L001	L:T:CD4:Treg
G4_P1_M81_L001	L:T:CD8:EM
G4_P2_M81_L001	L:T:CD4:EM
G4_P3_M81_L001	L:T:CD4:EM
G4_P4_M81_L001	M:pDC
G5_P1_M81_L001	L:T:CD4:CM
G5_P2_M81_L001	L:T:CD4:CM
G5_P3_M81_L001	L:T:CD4:EM
G5_P4_M81_L001	L:T:CD4:EM
G6_P1_M81_L001	L:T:CD8:EMRA
G6_P2_M81_L001	L:T:CD8:EMRA
G6_P3_M81_L001	L:T:CD4:Treg
G6_P4_M81_L001	L:T:CD8:EM
G7_P1_M81_L001	L:T:CD4:EM
G7_P2_M81_L001	L:T:CD4:CM
G7_P3_M81_L001	L:T:CD8:EM
G7_P4_M81_L001	L:T:CD4:Treg
G8_P1_M81_L001	L:T:CD8:EMRA
G8_P2_M81_L001	L:T:CD4:CM
G8_P3_M81_L001	L:T:CD8:EM
G8_P4_M81_L001	L:T:CD8:EMRA
G9_P1_M81_L001	L:T:CD8:EM
G9_P2_M81_L001	L:T:CD4:EM
G9_P4_M81_L001	L:T:CD8:EMRA
H10_P1_M81_L001	L:T:CD4:CM
H10_P2_M81_L001	L:T:CD4:Treg
H10_P3_M81_L001	L:T:CD8:EM
H11_P1_M81_L001	L:T:CD4:EM
H11_P2_M81_L001	L:T:CD8:EM
H11_P3_M81_L001	L:T:CD8:EMRA
H11_P4_M81_L001	L:T:CD4:EM
H12_P1_M81_L001	L:T:CD4:Treg
H12_P2_M81_L001	L:T:CD4:EM
H12_P3_M81_L001	L:B:PC
H12_P4_M81_L001	L:T:CD8:EMRA
H1_P2_M81_L001	L:T:CD8:EMRA
H1_P3_M81_L001	L:T:CD4:Naive
H1_P4_M81_L001	L:T:CD4:Naive
H2_P1_M81_L001	L:T:CD8:Ex
H2_P3_M81_L001	L:T:CD4:EM
H2_P4_M81_L001	L:T:CD8:EMRA
H3_P1_M81_L001	L:T:CD4:EM
H3_P2_M81_L001	L:T:CD8:CM
H3_P4_M81_L001	L:T:CD8:EM
H4_P1_M81_L001	L:T:CD4:Treg
H4_P2_M81_L001	L:T:CD4:CM
H4_P3_M81_L001	L:T:CD8:EMRA
H4_P4_M81_L001	L:NK
H5_P1_M81_L001	L:T:CD8:EM
H5_P2_M81_L001	L:T:CD4:Treg
H5_P3_M81_L001	L:T:CD4:Naive
H5_P4_M81_L001	L:T:CD4:Treg
H6_P1_M81_L001	L:T:CD4:Treg
H6_P2_M81_L001	L:T:CD4:CM
H6_P3_M81_L001	L:T:CD8:EM
H6_P4_M81_L001	L:T:CD4:EM
H7_P1_M81_L001	L:T:CD4:CM
H7_P2_M81_L001	L:T:CD4:Treg
H7_P3_M81_L001	L:T:CD4:EM
H7_P4_M81_L001	L:T:CD8:EM
H8_P2_M81_L001	L:T:CD4:CM
H8_P3_M81_L001	L:T:CD4:EM
H8_P4_M81_L001	L:T:CD4:EM
H9_P1_M81_L001	L:T:CD4:EM
H9_P3_M81_L001	L:T:CD4:EM
H9_P4_M81_L001	L:T:CD4:CM
A10_P10_M86_L001	M:Mast
A10_P6_M86_L001	M:Mast
A10_P8_M86_L001	L:T:CD4:EM
A10_P9_M86_L001	M:Mono:mDC
A11_P10_M86_L001	M:Mast
A11_P6_M86_L001	M:Neu
A11_P8_M86_L001	M:Neu
A11_P9_M86_L001	M:Neu
A12_P10_M86_L001	M:Mast
A12_P6_M86_L001	M:Neu
A12_P8_M86_L001	M:Mast
A12_P9_M86_L001	M:Mast
A2_P10_M86_L001	M:Mast
A2_P6_M86_L001	M:Mast
A2_P8_M86_L001	M:Mast
A2_P9_M86_L001	M:Mast
A3_P10_M86_L001	M:Mast
A3_P6_M86_L001	M:Neu
A3_P8_M86_L001	M:Mast
A3_P9_M86_L001	M:Neu
A4_P10_M86_L001	M:Neu
A4_P6_M86_L001	M:Mast
A4_P8_M86_L001	M:Neu
A4_P9_M86_L001	M:Mast
A5_P10_M86_L001	M:Neu
A5_P6_M86_L001	M:Mast
A5_P8_M86_L001	M:Neu
A5_P9_M86_L001	L:T:CD8:EM
A6_P10_M86_L001	M:Mast
A6_P6_M86_L001	M:Mast
A6_P8_M86_L001	M:Mast
A6_P9_M86_L001	M:Mast
A7_P10_M86_L001	M:Neu
A7_P6_M86_L001	M:Mast
A7_P9_M86_L001	L:T:CD8:EM
A8_P10_M86_L001	M:Mast
A8_P6_M86_L001	M:Neu
A8_P8_M86_L001	M:Mast
A8_P9_M86_L001	M:Mast
A9_P10_M86_L001	M:Neu
A9_P6_M86_L001	M:Mast
A9_P8_M86_L001	M:Mast
A9_P9_M86_L001	M:Neu
B10_P10_M86_L001	M:Mast
B10_P6_M86_L001	M:Neu
B10_P8_M86_L001	L:T:CD4:Tfh
B10_P9_M86_L001	L:T:CD8:TRM
B11_P10_M86_L001	M:Neu
